Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
07-02-2014,25.4,32.8,28.9,78,8888,7.8,8,270,4,NW
08-02-2014,25,32.6,27.6,84,0,1.3,9,270,3,NW
09-02-2014,25,32.6,28.2,80,8888,5.2,11,270,4,NW
10-02-2014,25,33.4,28.2,79,8888,1.8,11,270,3,NW
11-02-2014,23,33.9,27.8,84,0,5.6,16,270,4,NW
12-02-2014,25,33.6,28.4,81,7.4,7.2,8,315,3,W
13-02-2014,24.8,34.3,27.9,82,0,7.2,11,270,3,SE
14-02-2014,23.4,31.5,26.6,88,42.6,0,8,315,4,NW
15-02-2014,23.7,32,26.6,86,13.5,3.2,8,270,4,NW
16-02-2014,23.6,33.2,26.7,83,4.8,6.8,7,270,3,NW
17-02-2014,24.8,32.2,27.6,81,7.7,3.3,6,270,3,NW
18-02-2014,24,32.3,27.3,86,10.3,3.8,8,315,5,NW
19-02-2014,23.9,30.6,26.3,88,15.9,0.6,9,270,3,SW
20-02-2014,23.8,33.3,26.7,84,12.4,6.1,13,315,4,SW
21-02-2014,24.6,33,27.6,84,83.5,6,11,270,4,NW
22-02-2014,23.6,33.4,26.9,85,0.4,5.1,8,270,3,W
23-02-2014,23.8,30.2,27,80,21.8,6,11,270,5,NW
24-02-2014,24.8,33,27.3,84,11.5,5.1,11,270,3,NW
25-02-2014,24,33,28.3,77,1.2,5,9,270,3,NW
26-02-2014,24.9,32.2,28,78,4.1,8,8,270,3,NW
27-02-2014,24.5,33,28.5,76,0,8,7,270,4,NW
28-02-2014,24,33,27.4,84,7.1,5.4,8,270,3,NW
01-03-2014,24.7,33.1,27.8,81,30,7.6,6,270,4,NW
02-03-2014,23.9,34,28.3,79,0,8,6,270,2,N
03-03-2014,25.2,33,28,80,13.6,4.5,7,270,3,NW
04-03-2014,24.2,33.6,27.8,83,1.5,6.8,8,270,3,NW
05-03-2014,24.2,33.3,27.9,81,19.1,8,8,315,4,NW
06-03-2014,25.6,33.6,28.4,77,4.2,7,6,270,3,NE
07-03-2014,23,34.3,28.6,79,0,7,12,270,4,SE
08-03-2014,25,33.6,28.3,80,102.7,6.5,8,315,3,NW
09-03-2014,24.9,32.7,28.2,82,0.2,4.5,8,270,4,NW
10-03-2014,25.4,33,28.6,80,32.4,8,7,270,4,NW
11-03-2014,24.4,32.6,27.4,87,2.6,4.3,9,90,2,NW
12-03-2014,24.6,33,27.3,87,32.2,7.5,14,270,2,W
13-03-2014,24.1,32.5,27.3,86,13.8,5.5,15,270,3,SE
14-03-2014,24.6,32.9,27.7,86,52.9,7.5,7,270,3,NW
15-03-2014,26,33.4,29.1,81,0,8,7,315,3,NW
16-03-2014,25.6,33.8,29.5,79,8888,5.4,8,270,3,NW
17-03-2014,25,33.2,28.7,79,8888,6.5,8,270,5,NW
18-03-2014,25,33.6,28.6,78,0,8,7,270,4,NW
19-03-2014,25.2,34.4,28.9,77,2.8,8,7,90,4,NE
20-03-2014,24.2,31.2,28.2,82,0,1.4,8,315,3,NW
21-03-2014,25.8,32.6,28.3,82,31.9,7.8,8,315,4,NW
22-03-2014,24.8,32.8,28.8,80,0,5.5,9,270,4,W
23-03-2014,26.6,33.8,29.2,77,1.9,8,7,315,3,NW
24-03-2014,25.8,32.8,28.9,81,0,5,8,270,4,NW
25-03-2014,24.8,33.4,29.2,74,0,8,6,315,3,NE
26-03-2014,26,33.4,28.8,72,0,8,7,90,3,NE
27-03-2014,26.6,34.4,29.3,74,0,7.5,8,90,3,NE
28-03-2014,26,34.2,29.4,78,8888,4.5,9,90,3,N
29-03-2014,25.6,33.8,29,78,0.2,5.6,8,90,3,NE
30-03-2014,27,33.6,29.2,74,0,6.7,8,90,4,NE
31-03-2014,26.6,34.6,30.6,69,0,8,10,90,4,N
01-04-2014,26.2,34.8,29.7,74,8888,8,7,90,2,NE
02-04-2014,26.6,34.8,30.3,71,0,7.5,8,90,3,NE
03-04-2014,26.5,35.8,29.9,71,0,8,8,90,4,E
04-04-2014,25.8,35.6,29.8,75,1.9,7.4,8,90,3,N
05-04-2014,25.4,33.5,28.9,80,6,3.4,6,270,2,N
06-04-2014,26.3,33.8,29.1,80,4.8,6.1,7,270,3,NW
07-04-2014,24.2,34.6,28.3,81,0.3,7,16,315,4,NE
08-04-2014,24.1,33.4,27.3,82,43.5,5.8,9,270,2,S
09-04-2014,24.8,32.8,27.9,80,24,4,6,315,3,W
10-04-2014,26.5,33.4,28.5,77,0,3.7,7,315,4,NW
11-04-2014,26,31.1,27.7,83,3.3,1,8,135,3,SE
12-04-2014,24.4,33.4,27.7,86,2.3,5,9,270,3,W
13-04-2014,25.3,32.2,27.7,81,83.7,3.6,8,90,3,SW
14-04-2014,25.2,33.6,28.5,78,0,6.4,7,315,4,NW
15-04-2014,25.4,34.2,28.1,79,1.4,6,8,315,4,S
16-04-2014,24.8,31.6,27.5,87,7.5,1.7,8,315,3,W
17-04-2014,25.2,33.2,28.1,83,46.6,6.2,6,90,3,NE
18-04-2014,25.4,33.4,27.3,83,0,5,7,270,3,NW
19-04-2014,25.8,33.2,28.9,78,0.6,5,6,315,4,W
20-04-2014,26,33.4,28.9,78,0,5.2,6,90,4,NE
21-04-2014,25,34.2,28.9,79,0,3.9,7,45,4,N
22-04-2014,25.5,34.1,29.1,76,0,4.5,7,270,3,NW
23-04-2014,26.4,34.8,29.4,76,0,7.7,11,270,3,W
24-04-2014,26,33,28.7,81,5.9,1.3,7,315,3,N
25-04-2014,24.6,31.6,28.6,84,8.7,1,6,270,2,S
26-04-2014,26.2,34.6,29.3,76,6.2,7,7,45,3,NW
27-04-2014,26,33.8,29.1,82,1.2,4.7,6,315,2,N
28-04-2014,25.9,34.6,29.8,77,8888,7.5,6,270,3,NW
29-04-2014,26.6,34.2,29.6,78,0,8,7,90,3,NE
30-04-2014,27,34.4,30.1,75,0,7.3,7,315,3,NW
01-05-2014,26.1,33.7,28.9,81,0,4.4,8,270,4,N
02-05-2014,26,33.8,29.4,78,0,7.5,8,90,3,E
03-05-2014,26.4,34,29.3,76,0,5.1,8,90,4,E
04-05-2014,26.6,34,29.6,74,0.2,5.5,11,90,4,S
05-05-2014,26.6,33.6,29.7,75,2.6,5.8,10,90,4,NE
06-05-2014,26.7,34,30,75,0,7.8,9,90,4,E
07-05-2014,27,34.4,30.2,74,0,7.8,9,90,4,E
08-05-2014,26.2,34.8,30.6,70,8888,6.5,8,90,4,E
09-05-2014,25.8,35.2,29.9,75,0,6.3,6,315,3,N
10-05-2014,26.8,34.6,29.8,73,0,8,7,90,3,E
11-05-2014,26,35.3,30.2,72,0,8,7,90,3,E
12-05-2014,26.4,33.5,29.2,73,0,1.7,11,90,3,S
13-05-2014,25.6,34.4,29.6,76,0,5.2,8,90,5,E
14-05-2014,25.8,33.2,28.9,82,13.5,3,7,90,3,E
15-05-2014,26.3,33.8,28.5,78,8888,5.6,8,90,2,NE
16-05-2014,26,33.8,29.5,80,5.7,6.2,8,90,4,NE
17-05-2014,26.7,34.2,29.5,74,0.5,6.8,8,90,3,E
18-05-2014,25.9,34.6,29.7,72,1.9,7.4,8,90,4,E
19-05-2014,25.8,34.6,29.3,73,0,7.8,7,90,2,E
20-05-2014,25.8,33.9,29.2,75,0,7.5,8,270,3,W
21-05-2014,26,34.7,29.2,75,2.8,7.4,11,90,3,N
22-05-2014,26.4,34.2,30.1,72,0,7.6,8,90,4,NE
23-05-2014,26.2,33.8,29.2,78,9.9,7,8,90,4,E
24-05-2014,26.6,34.4,29.3,80,0,4.6,8,90,4,E
25-05-2014,26.4,33.6,29.5,78,9.8,5.6,8,90,4,E
26-05-2014,26.6,33.6,29.2,82,2.2,6.8,9,90,4,E
27-05-2014,27,34.6,29.7,73,1.8,8,8,90,3,NE
28-05-2014,26.4,34.1,29.8,74,0,5.9,7,90,3,E
29-05-2014,25.9,34.6,29.4,74,0,7.5,9,90,4,E
30-05-2014,24.2,34.4,29.2,72,0,8,8,90,4,E
31-05-2014,23.8,33.4,28.3,67,0,8,8,90,4,E
01-06-2014,23.8,34.3,28,70,0,8,7,270,2,E
02-06-2014,25.8,34.2,29.1,69,0,8,8,90,3,E
03-06-2014,27,34.1,29.2,76,5.4,5,7,90,2,E
04-06-2014,26.8,33.6,29.7,76,0,8,11,90,3,E
05-06-2014,25.8,34,29.7,73,0,8,11,90,4,E
06-06-2014,25,33.8,29.2,73,0,8,7,90,3,E
07-06-2014,25.4,35.1,28.9,73,0,8,7,90,3,NE
08-06-2014,26,34.7,29.5,72,0,4,8,90,3,E
09-06-2014,25.4,34.4,29.2,78,0,7.4,8,90,3,SE
10-06-2014,26.2,34.4,29.2,77,13.2,7,7,90,4,E
11-06-2014,25,33.8,29.5,78,8888,6,8,270,3,S
12-06-2014,25.2,33.2,28.2,80,14.6,3.5,8,90,3,E
13-06-2014,25.6,33.7,28.6,76,0,8,8,90,4,E
14-06-2014,25.2,33.6,28.8,74,8888,8,8,90,4,E
15-06-2014,25.6,34,28.5,73,0,5.7,7,90,3,NE
16-06-2014,26.4,33.2,28.8,77,8888,5,10,90,4,NE
17-06-2014,24.8,32.1,28.8,78,8888,3,9,90,4,E
18-06-2014,25.4,33,28.5,81,21.1,7,8,90,3,E
19-06-2014,25.4,33,28.8,78,13.3,5,8,90,3,E
20-06-2014,25.8,33.6,28.8,76,0.4,8,9,90,3,NE
21-06-2014,25.6,33.5,28.9,78,0,7.2,6,90,3,E
22-06-2014,26,33.9,29.1,77,0,7.8,7,90,3,NE
23-06-2014,27,33.6,29.2,77,8888,4,7,90,2,E
24-06-2014,26.6,33.8,29.7,74,0,6.5,10,90,3,E
25-06-2014,26.6,33.3,29,76,8888,7.6,10,90,4,E
26-06-2014,26.5,33.3,29.2,75,0,6,11,90,5,NE
27-06-2014,24.3,34.2,29.2,72,0,8,8,90,4,E
28-06-2014,25,33.4,28,72,0,8,8,90,4,E
29-06-2014,24.4,32.9,28.1,72,0,8,9,90,4,E
30-06-2014,24.2,32.7,27.7,72,0.8,8,8,90,3,E
01-07-2014,24.7,33,27.8,72,0.8,7.5,9,90,4,E
02-07-2014,26.4,33.6,28.7,74,8888,7,9,90,3,E
03-07-2014,26.4,33.4,29.1,71,0,6,8,90,3,E
04-07-2014,25.2,34,29,73,0,7.8,8,90,3,E
05-07-2014,25.4,33.4,28.7,72,8888,7.5,9,90,4,E
06-07-2014,26.6,33,28.7,77,8888,7.7,9,90,4,E
07-07-2014,25,32.9,28.8,73,8888,8,8,90,4,E
08-07-2014,24.1,33.3,28.2,72,0,8,9,90,3,NE
09-07-2014,24.3,32.2,27.4,75,4.5,7.5,8,90,3,E
10-07-2014,24.6,33.4,28,70,0,8,8,90,3,NE
11-07-2014,25,32.7,27.9,76,0,8,8,90,3,NE
12-07-2014,26.3,34,29.3,73,0,8,8,90,3,E
13-07-2014,24.9,31.6,28.2,78,0,0.5,6,90,3,E
14-07-2014,24.2,32.8,27.9,75,0,3.1,9,270,2,E
15-07-2014,23,32.2,26.9,73,8888,6.5,6,90,3,E
16-07-2014,22,31.4,26.5,71,0,7.2,6,90,3,E
17-07-2014,22.4,33,26.6,66,0,8,8,90,3,E
18-07-2014,24,33.6,27.8,68,0,8,7,90,3,NE
19-07-2014,24.9,33,28,69,0,6.5,8,90,3,E
20-07-2014,26,32.4,28,76,0,4.2,9,90,4,E
21-07-2014,25.2,33,28.4,74,8888,7.5,8,90,3,E
22-07-2014,25,33,28.5,71,0,8,9,90,3,NE
23-07-2014,24,33.6,28.5,71,0,7.1,8,90,4,NE
24-07-2014,24.3,33.2,28.2,68,0,8,8,90,4,E
25-07-2014,25,32.4,27.8,75,0.5,7.1,8,90,3,E
26-07-2014,24.8,33,29.2,62,0,8,8,90,4,E
27-07-2014,24.2,32.4,27.7,69,0,7.3,9,90,4,NE
28-07-2014,24.2,32.5,27.8,70,0,8,10,90,3,NE
29-07-2014,24.6,32,27.5,70,0,5.6,9,90,4,E
30-07-2014,25,32.4,27.8,76,0,8,11,90,4,E
31-07-2014,25.4,33,28.2,73,0,8,9,90,4,NE
01-08-2014,24.5,33.2,28.6,68,8888,6,9,90,3,SE
02-08-2014,24.6,34,27.9,74,5.1,8,8,90,4,E
03-08-2014,25.2,32.9,28,73,0,8,9,90,4,E
04-08-2014,26.8,32.2,28.8,73,0,7,14,90,6,NE
05-08-2014,27,32.8,29.3,69,0,8,14,90,6,NE
06-08-2014,24.9,32.2,28.7,68,0,6.3,11,90,5,NE
07-08-2014,24.2,33.2,28.1,70,0,8,11,90,5,E
08-08-2014,24.6,33.5,28,71,0,8,11,90,4,E
09-08-2014,24,33.6,28.2,70,0,8,13,90,4,E
10-08-2014,24.5,33.2,27.9,70,0,8,13,90,4,E
11-08-2014,23,32.6,27.9,69,0,8,8,90,4,E
12-08-2014,23.6,32.6,27,68,0,8,11,90,3,E
13-08-2014,23.7,32.8,27.5,68,0,8,9,90,4,NE
14-08-2014,23.4,33.1,27.6,67,0,8,10,90,5,E
15-08-2014,23,33,27.2,67,0,8,8,90,3,NE
16-08-2014,22,32.6,27,66,0,8,7,90,4,NE
17-08-2014,22,33,27,64,0,8,8,90,3,NE
18-08-2014,22,33,26.9,67,0,8,8,90,3,E
19-08-2014,22.8,34.1,27.3,70,0,8,8,90,3,NE
20-08-2014,24.2,34,28,68,0,8,8,90,3,NE
21-08-2014,24.6,33.9,28.6,70,0,8,8,90,4,NE
22-08-2014,24,33.6,28.4,68,0,8,9,90,4,E
23-08-2014,23,33.4,28,69,0,8,10,90,5,NE
24-08-2014,23.6,34.2,28.2,67,0,8,9,90,6,E
25-08-2014,22.9,32,27.1,67,0,8,9,90,5,E
26-08-2014,23,32.2,27.1,67,0,8,11,90,4,NE
27-08-2014,24,33.2,27.3,70,0,8,9,90,5,E
28-08-2014,23.8,33.8,28.2,68,0,8,8,90,3,NE
29-08-2014,23,33.2,27.7,66,0,8,8,90,4,E
30-08-2014,21.8,33.2,27.3,67,0,8,8,90,3,NE
31-08-2014,23.4,33,27.2,66,0,8,9,90,4,NE
01-09-2014,24.2,33,27.4,71,0,8,9,90,4,E
02-09-2014,24.2,33.2,27.9,70,0,7.2,8,90,4,NE
03-09-2014,23.7,33,27.8,72,0,6.6,8,90,3,E
04-09-2014,24,33,27.5,65,0,7.6,8,90,4,E
05-09-2014,23.8,33.3,27.7,64,0,8,8,90,4,NE
06-09-2014,22.8,33.7,28.6,59,0,8,10,90,6,E
07-09-2014,22.6,33.8,27.8,66,0,8,11,90,4,E
08-09-2014,22.6,33.4,27.7,65,0,8,8,90,5,E
09-09-2014,22,32.6,27.1,60,0,8,10,90,5,NE
10-09-2014,21.8,33.3,26.8,65,0,8,10,90,5,E
11-09-2014,22.8,33.4,27.6,63,0,8,9,90,4,E
12-09-2014,23.2,34.4,28.2,60,0,8,11,90,5,E
13-09-2014,22.6,34.4,28.7,58,0,8,11,90,5,E
14-09-2014,22.4,34.6,28.1,60,0,8,11,90,4,NE
15-09-2014,23,34.8,28.6,60,0,8,10,90,4,NE
16-09-2014,22.8,33.4,27.7,63,0,7.3,10,90,4,NE
17-09-2014,24.8,33.4,28.1,68,0,8,11,90,5,NE
18-09-2014,24.9,34.3,29.3,62,0,8,10,90,4,NE
19-09-2014,24.5,34.2,29.4,64,0,8,13,90,5,NE
20-09-2014,24.2,33.4,28.9,66,0,8,10,90,5,E
21-09-2014,23,34.6,28.8,59,0,8,11,90,5,E
22-09-2014,22.7,33.9,28.3,58,0,6.3,10,90,6,E
23-09-2014,23.4,35,28.4,60,0,7.9,13,90,5,NE
24-09-2014,23.2,35,28.6,60,0,8,11,90,5,NE
25-09-2014,22.6,35.3,28.6,59,0,8,8,90,4,E
26-09-2014,22.4,35.1,28.3,59,0,8,9,90,4,E
27-09-2014,22.8,35,28.6,60,0,8,11,90,4,NE
28-09-2014,24,34.8,28.8,62,0,7.5,11,90,4,NE
29-09-2014,24.6,34.8,28.9,66,0,8,8,90,4,NE
30-09-2014,24.6,35.1,29.1,66,0,8,9,90,4,E
01-10-2014,24.5,34.6,29.1,64,0,8,10,90,4,NE
02-10-2014,24.2,34.6,29.2,58,0,8,11,90,5,E
03-10-2014,24.2,35.3,29.1,64,0,8,8,90,3,E
04-10-2014,24.4,35.6,28.9,62,0,7,11,90,4,E
05-10-2014,24.8,34.8,29.2,64,0,8,9,90,5,E
06-10-2014,24.4,34.4,29.1,63,0,8,10,90,5,NE
07-10-2014,23.4,35.3,28.9,61,0,7.6,10,90,3,E
08-10-2014,22.9,35.7,29.2,60,0,7.8,9,90,4,E
09-10-2014,23.8,36.2,29.2,55,0,8,11,90,4,E
10-10-2014,24.4,36,29.6,61,0,8,10,90,4,NE
11-10-2014,25,37.3,30.3,58,0,7.1,10,90,5,E
12-10-2014,24.9,35.8,29.3,66,0,4.3,6,90,3,NW
13-10-2014,25.9,35.4,29.9,59,0,7.6,11,90,5,NE
14-10-2014,25.6,34.8,30,66,0,8,8,90,4,E
15-10-2014,25.8,35.9,30.2,64,0,8,7,90,3,E
16-10-2014,26,36.2,30.5,64,0,7.7,9,90,4,NE
17-10-2014,26,34.6,29.6,67,0,6,13,90,5,NE
18-10-2014,25,35.4,30.7,56,0,6.5,13,90,6,NE
19-10-2014,25.8,36.1,30.3,58,0,4.5,11,90,5,NE
20-10-2014,26.2,35,30.1,59,0,8,13,90,4,NE
21-10-2014,26.5,35.4,30.4,64,0,8,11,90,5,NE
22-10-2014,26,35.6,30.6,55,0,8,11,90,5,E
23-10-2014,25.2,36.6,30.6,61,0,8,9,90,4,E
24-10-2014,25.2,35.4,29.7,61,0,8,11,90,5,E
25-10-2014,25.8,34.5,29.9,64,0,8,10,90,4,NE
26-10-2014,25.8,35.5,30.9,55,0,8,7,90,4,E
27-10-2014,26.2,35.8,30.5,60,0,8,9,90,4,E
28-10-2014,26.3,36.2,30.8,61,0,8,8,90,4,E
29-10-2014,25.8,35.4,30.3,61,0,8,7,90,4,NE
30-10-2014,25,36.4,30.7,61,7.9,8,8,90,4,NE
31-10-2014,25.6,36.9,31.2,51,0,8,11,90,4,NE
01-11-2014,25.6,37.6,30.7,62,0,8,8,90,3,E
02-11-2014,26,36.4,30.7,60,0,8,8,90,4,NE
03-11-2014,26.2,36.4,31.1,57,0,8,10,90,5,E
04-11-2014,25.4,35.9,30.8,59,0,8,12,90,4,NE
05-11-2014,26,36.4,30.8,58,0,8,8,90,3,E
06-11-2014,27.4,35.4,30.4,66,0,7.3,8,315,4,N
07-11-2014,27,36.2,31.5,63,0,6,9,90,3,NE
08-11-2014,26.2,36.4,31,65,0,7,8,270,3,NE
09-11-2014,26.8,35.8,30.6,67,1.8,7,8,270,2,NE
10-11-2014,26.2,35.6,30.4,69,0,4,9,90,4,NE
11-11-2014,25.6,35.4,30.5,64,0,7.3,10,270,3,N
12-11-2014,27,37,30.8,59,0,8,10,90,2,N
13-11-2014,26,36.2,30.3,65,0,6,13,90,4,NE
14-11-2014,26,35.4,30.2,67,8888,8,10,90,3,N
15-11-2014,26.4,33.4,29.4,70,8888,3.5,7,90,3,N
16-11-2014,25.8,34.6,29,73,0,3,11,90,3,NE
17-11-2014,26,34.3,28.6,74,1,1.7,8,90,3,NE
18-11-2014,26.2,35.6,30.1,70,0,6.2,11,90,3,N
19-11-2014,26.6,36.2,30.4,72,6.8,7.6,8,90,4,E
20-11-2014,26.4,36.1,30.4,71,0,6.1,13,90,3,N
21-11-2014,26.8,36.4,30.7,68,0,8,8,90,3,NE
22-11-2014,27.3,36.4,30.6,66,1,5.5,8,90,3,N
23-11-2014,26.6,35.4,30.1,72,11,5,11,90,3,NE
24-11-2014,26,35.4,29.9,74,4.8,1.6,13,270,1,NE
25-11-2014,24.8,34,28.3,80,0,3.7,10,270,2,NE
26-11-2014,26.6,36.4,30.4,68,8888,8,8,90,3,NE
27-11-2014,25.8,34.4,30.2,71,0,0.2,6,315,3,NW
28-11-2014,25.4,35.7,29,76,2.7,4.6,11,90,3,S
29-11-2014,24.8,34.9,29.5,72,21.6,5.2,7,315,3,NE
30-11-2014,25.4,33.4,27.7,82,17.6,1.9,8,270,2,SE
01-12-2014,25.4,33,29.1,72,0.5,0,8,135,2,SE
02-12-2014,24.6,33.8,28.4,79,0.5,1.5,5,270,1,W
03-12-2014,25.1,31.8,27.6,84,102.5,2,4,270,1,E
04-12-2014,25.8,33.2,28.9,73,8888,4.6,6,90,2,W
05-12-2014,24.2,34.2,27.8,83,0.2,4.5,8,90,2,S
06-12-2014,25,32,27.6,82,45.6,2.5,6,270,2,W
07-12-2014,24.8,33,27.4,81,0,2.9,5,270,2,NW
08-12-2014,25.1,32.8,28.3,81,17.6,0.2,8,270,2,W
09-12-2014,25.8,35.4,29.7,76,0,6.8,7,270,3,W
10-12-2014,25.8,33.8,29.1,76,12.4,2,7,270,2,W
11-12-2014,23.8,28.8,25.5,94,4.6,0,5,270,1,S
12-12-2014,25,33,27.9,78,29.6,5.5,6,270,3,W
13-12-2014,25.4,33.2,28.4,78,8888,6.5,8,270,3,W
14-12-2014,26,32.4,28.6,80,12.4,2.5,6,270,2,NW
15-12-2014,25.6,33.8,29.8,76,0,6,6,270,3,NW
16-12-2014,24.8,34.6,29.3,74,0,7,5,270,2,NW
17-12-2014,24.8,34,28.1,80,0,5,5,270,1,W
18-12-2014,24.4,33.3,28.5,80,25.2,5,5,270,2,W
19-12-2014,25.8,33.2,28.2,84,19.3,5.4,4,270,1,E
20-12-2014,25.8,33.4,28.2,80,0,5.5,7,270,2,NW
21-12-2014,25.8,33.2,28.2,82,0.2,5.5,4,90,1,E
22-12-2014,25.6,33,28.4,82,1.1,3.5,3,90,0,E
23-12-2014,25.8,34.1,29.1,78,1,6,5,90,0,NE
24-12-2014,25.8,33.6,29.1,77,8888,4,4,90,2,N
25-12-2014,25.2,33.6,28.3,84,0,4.8,6,90,2,W
26-12-2014,26,32.3,27.1,89,51,2,5,270,1,SE
27-12-2014,24.7,31.4,28.1,85,20.7,1.5,4,270,2,W
28-12-2014,25.9,32.4,28.1,80,12.2,0,6,270,2,W
29-12-2014,25.2,32.2,28.3,79,0.7,0.2,9,270,2,W
30-12-2014,25.6,33.8,28.3,78,18.9,0.2,6,270,2,NW
31-12-2014,25.2,32.8,27.9,81,1,1.2,4,270,1,NW
01-01-2015,25.2,34,27.8,79,1,1.5,6,270,2,W
02-01-2015,25.2,33.4,27.2,85,20.1,5.8,8,270,4,W
03-01-2015,23.8,30.4,27.2,85,47.7,5.1,6,280,2,W
04-01-2015,25,33.2,28.2,77,0.8,,8,290,2,W
05-01-2015,24.8,34.2,28.1,83,10.2,,6,290,2,N
06-01-2015,,33.8,29.2,74,32.8,7.4,4,300,2,W
07-01-2015,24.6,34.2,29.1,73,,,6,290,3,W
08-01-2015,26,34.6,29.7,75,,8.1,7,280,4,W
09-01-2015,26.3,34,30.8,60,0,6.7,7,290,5,W
10-01-2015,25.8,34.8,30.2,61,,3.2,7,270,5,W
11-01-2015,26.2,33.8,29.3,73,,10.1,7,290,3,W
12-01-2015,26.8,32.9,29.1,75,,4.5,7,270,3,W
13-01-2015,25.6,31,26.3,89,3.3,4.4,9,300,2,N
14-01-2015,25,33,28.2,80,3.6,0.3,8,290,3,W
15-01-2015,25.2,32.8,28.8,72,0.6,6,3,270,1,N
16-01-2015,24.5,34.8,28.9,74,0.4,4.5,6,290,2,W
17-01-2015,25.2,32.7,27.4,81,17.9,9.4,13,290,2,N
18-01-2015,25.8,32.6,27.3,86,8888,5,7,290,2,N
19-01-2015,24.6,31.6,27,84,21,2.6,10,280,4,W
20-01-2015,23.6,29.6,26.2,85,139.6,1,4,300,2,W
21-01-2015,24,31.6,27.9,82,8888,0,3,280,1,N
22-01-2015,25.2,32.7,27.7,81,8888,0.2,8,290,2,N
23-01-2015,25.1,32.6,27.4,84,5,6.8,7,240,3,W
24-01-2015,24.8,33.4,27.3,85,5.1,7,6,320,3,W
25-01-2015,24.8,33.2,27.6,85,34.3,8.4,8,290,2,W
26-01-2015,23.6,32.4,27.5,82,15.3,7.4,5,290,3,W
27-01-2015,24.5,34.8,28.1,83,,4.3,6,270,2,W
28-01-2015,24,33.2,27.1,86,29.1,8.3,5,270,2,W
29-01-2015,24.6,33.8,27.8,83,83.4,6.5,7,310,3,W
30-01-2015,24.8,33.6,28.1,80,28.8,7,5,220,3,W
31-01-2015,25,29.7,25.6,91,3.4,5.5,6,270,1,N
01-02-2015,24.2,32,27.6,83,9.3,0,7,310,2,N
02-02-2015,25,33.4,27.3,82,8888,8,4,280,2,W
03-02-2015,24.4,32.8,27.8,84,35.1,6,5,290,1,N
04-02-2015,24.5,33.1,27.8,81,21.8,7.4,4,270,1,N
05-02-2015,24.6,33.8,28.1,81,13.6,7.3,7,290,2,N
06-02-2015,,33,27.3,85,2.3,,4,330,2,N
07-02-2015,24,32.6,27.6,82,27.3,7.1,4,310,1,N
08-02-2015,24.7,32.2,27.6,82,,7.9,4,80,1,N
09-02-2015,25.6,31,27.5,84,0.3,5,4,300,1,N
10-02-2015,25,33.6,28.3,77,8888,3.2,5,290,2,W
11-02-2015,24.8,34,27.7,82,0,,7,320,3,W
12-02-2015,24.2,32.2,26.9,86,18,7.3,6,310,2,N
13-02-2015,24.6,31.5,26.8,87,8.6,3.5,3,270,1,N
14-02-2015,24.6,33.6,27.9,82,27.1,2.1,6,270,2,N
15-02-2015,23.6,32.6,27.5,82,18,6.4,5,320,2,N
16-02-2015,24,33.2,27.6,84,20.6,8.5,5,280,2,N
17-02-2015,24.2,32.2,28.5,81,9,8.5,4,350,1,N
18-02-2015,24.6,33.8,27.7,82,5.1,5.9,5,330,1,N
19-02-2015,25,31.6,27.6,85,7.8,7.4,5,320,2,N
20-02-2015,24,33.4,26.5,84,9.6,0.4,4,310,1,N
21-02-2015,24.2,34.2,27,82,24.2,7.2,6,140,2,N
22-02-2015,24.3,32.4,28,82,75.4,7.7,6,330,3,NW
23-02-2015,25.4,33.6,29.1,80,,7.6,7,290,2,N
24-02-2015,24.6,34,28.2,79,,6,5,290,2,N
25-02-2015,25.4,33.6,28.8,78,8888,7.1,5,320,2,N
26-02-2015,22.9,32.2,27.4,82,3.6,8,5,310,2,N
27-02-2015,24.4,33.8,27.9,81,2.2,1,6,270,1,N
28-02-2015,25.4,33.6,28.6,79,0.2,7.7,4,320,1,N
01-03-2015,25,33.5,27.6,82,4.3,5.8,4,290,2,N
02-03-2015,23.6,32.6,27.5,80,23.8,2.6,7,290,2,W
03-03-2015,24,33.2,28.2,79,8888,5.1,6,300,2,N
04-03-2015,25,32.6,28.3,77,0.2,,6,270,2,N
05-03-2015,24.2,33.2,27.6,82,33.2,3.5,5,310,1,N
06-03-2015,24.2,33.4,26.9,84,6.7,3,6,280,2,N
07-03-2015,24.4,33,27.9,80,51.6,5.6,5,280,2,N
08-03-2015,,,,,,,,,,
09-03-2015,25,33,27,84,0.2,2,6,320,2,W
10-03-2015,25.2,32.4,27.7,83,13.4,5.3,5,280,1,N
11-03-2015,25.4,32.6,28.2,81,1,4.2,6,290,3,W
12-03-2015,25.4,33.2,28.2,81,0,,6,310,2,W
13-03-2015,25.2,32.6,28.1,82,9.9,4.7,5,290,2,W
14-03-2015,25.2,31.7,28.1,85,1.4,3.3,3,320,1,N
15-03-2015,25,33.4,27.8,81,8888,1.3,5,260,2,N
16-03-2015,24,32.7,27.7,81,48.9,6.4,5,270,2,N
17-03-2015,24.4,33.4,28.4,79,10,9,5,330,1,N
18-03-2015,25.4,33.6,29.5,76,0,4,5,200,2,N
19-03-2015,24.2,33,28,79,29.7,7.1,3,270,1,N
20-03-2015,24.8,33.6,28.6,78,3.5,3.7,5,100,1,N
21-03-2015,24.6,33.4,28.2,81,6.3,2.9,4,70,1,N
